,output_dim,nodes,activation,regularizer,stacking,dropout,nlayers,closer,optimizer,epochs,batch_size,loss_func,accuracy,loss,val_accuracy,val_loss
181,3,256,tanh,L2,False,True,3,False,adam,16,64,sparse_categorical_crossentropy,0.7933501601219177,0.4963679313659668,0.7596801519393921,0.5889729261398315
182,3,256,tanh,L2,False,True,3,True,adam,12,64,categorical_crossentropy,0.7847432494163513,0.513445258140564,0.7550504803657532,0.5925370454788208
183,3,256,tanh,L2,False,True,3,True,adam,17,64,sparse_categorical_crossentropy,0.793055534362793,0.4928158223628998,0.7564814686775208,0.5971121788024902
184,3,256,tanh,L2,True,False,3,False,adam,14,64,categorical_crossentropy,0.788489043712616,0.5066727995872498,0.7596801519393921,0.5881384015083313
185,3,256,tanh,L2,True,False,3,False,adam,17,64,sparse_categorical_crossentropy,0.795433521270752,0.4912070333957672,0.7542087435722351,0.5961852669715881
186,3,256,tanh,L2,True,False,3,True,adam,18,64,categorical_crossentropy,0.7961700558662415,0.4889890253543854,0.7594276070594788,0.6004900336265564
187,3,256,tanh,L2,True,False,3,True,adam,18,64,sparse_categorical_crossentropy,0.7960647940635681,0.49215370416641235,0.7575757503509521,0.6005225777626038
188,3,256,tanh,L2,True,True,3,False,adam,13,64,categorical_crossentropy,0.7877525091171265,0.5089996457099915,0.7575757503509521,0.5930477380752563
189,3,256,tanh,L2,True,True,3,False,adam,14,64,sparse_categorical_crossentropy,0.7880050539970398,0.5079569816589355,0.7585858702659607,0.5923099517822266
190,3,256,tanh,L2,True,True,3,True,adam,15,64,categorical_crossentropy,0.7897306680679321,0.5041478276252747,0.7510101199150085,0.5903418660163879
191,3,256,tanh,L2,True,True,3,True,adam,14,64,sparse_categorical_crossentropy,0.7900041937828064,0.5049012899398804,0.754292905330658,0.5992705225944519
